id,key,value,type 
1411221798,railway,buffer_stop,regular
1412183241,name,上地桥西,regular
1412183241,highway,bus_stop,regular
1412183241,public_transport,stop_position,regular
1412183344,highway,platform,regular
1412183344,public_transport,platform,regular
1412740654,highway,platform,regular
1412740654,public_transport,platform,regular
1414025824,highway,traffic_signals,regular
1414035080,highway,traffic_signals,regular
1415627418,highway,traffic_signals,regular
1415627430,highway,traffic_signals,regular
1415627440,name,三塔寺,regular
1415627440,highway,bus_stop,regular
1415627440,public_transport,stop_position,regular
1415639085,name,詹公天佑之象,regular
1415639085,historic,monument,regular
1415645695,amenity,toilets,regular
1417716205,leisure,playground,regular
1417716392,name,长辛店,regular
1417716392,railway,station,regular
1419137218,highway,traffic_signals,regular
1419168418,railway,buffer_stop,regular
1419832529,name,南口,regular
1419832529,railway,station,regular
1419832529,public_transport,stop_position,regular
1419861955,name,北京北,regular
1419861955,railway,station,regular
1419861955,public_transport,stop_position,regular
1419861966,name,北京新世纪儿童医院,regular
1419861966,amenity,hospital,regular
1419898275,name,前门西,regular
1419898275,highway,bus_stop,regular
1419898275,public_transport,stop_position,regular
1420010786,bench,no,regular
1420010786,highway,platform,regular
1420010786,shelter,no,regular
1420010786,public_transport,platform,regular
1420627404,name,清华附中,regular
1420627404,highway,bus_stop,regular
1420627404,public_transport,stop_position,regular
1420909512,highway,traffic_signals,regular
1420909591,highway,traffic_signals,regular
1420930927,name,西苑,regular
1420930927,highway,bus_stop,regular
1420930927,public_transport,stop_position,regular
1420940424,name,中关村南,regular
1420940424,highway,bus_stop,regular
1420940424,public_transport,stop_position,regular
1420957519,highway,traffic_signals,regular
1420957554,highway,traffic_signals,regular
1420957580,name,大石桥,regular
1420957580,highway,bus_stop,regular
1420957580,public_transport,stop_position,regular
1421547756,layer,-1,regular
1421547756,covered,yes,regular
1421547756,railway,subway_entrance,regular
1421587310,ref,52,regular
1421587310,exit_to,北苑路,regular
1421587310,highway,motorway_junction,regular
1422005393,shop,kiosk,regular
1422005457,name,颐和园,regular
1422005457,highway,bus_stop,regular
1422005457,public_transport,stop_position,regular
1422005557,waterway,dam,regular
1422005595,name,颐和园,regular
1422005595,highway,bus_stop,regular
1422005595,public_transport,stop_position,regular
1423042622,amenity,telephone,regular
1423042986,brand,中国石化,regular
1423042986,amenity,fuel,regular
1423043074,amenity,car_wash,regular
1423628497,highway,crossing,regular
1423628497,crossing,uncontrolled,regular
1423628593,name,潘家园桥西,regular
1423628593,highway,bus_stop,regular
1423628593,public_transport,stop_position,regular
1423966949,FIXME,position estimated,regular
1423966949,bench,no,regular
1423966949,highway,platform,regular
1423966949,shelter,no,regular
1423966949,public_transport,platform,regular
1423967079,name,骚子营,regular
1423967079,FIXME,position estimated,regular
1423967079,highway,bus_stop,regular
1423967079,public_transport,stop_position,regular
1429524726,highway,traffic_signals,regular
1429785876,barrier,gate,regular
1446052225,barrier,gate,regular
1456703973,name,马道峪村,regular
1456703973,place,village,regular
1456703973,en,Madaoyu,name
1456703973,int_name,Madaoyucun,regular
1456773373,name,Erdaohe,regular
1456773373,amenity,bus_station,regular
1456798888,name,小东庄,regular
1456798888,place,village,regular
1456798888,en,Xiao Dongzhuang,name
1456798888,int_name,Xiao Dongzhuang,regular
1469153493,shop,supermarket,regular
1484734980,power,tower,regular
1484735075,power,tower,regular
1484735120,power,tower,regular
1484735147,power,tower,regular
1484735184,power,tower,regular
1484735459,power,tower,regular
1484735626,power,tower,regular
1484735705,power,tower,regular
1484735753,power,tower,regular
1485580213,amenity,restaurant,regular
1485580213,cuisine,pizza;american,regular
1485580213,en,Pizza Hut,name
1485580213,zh,必胜客,name
1485580213,delivery,yes,regular
1485611152,name,Landmark Hotel 亮马河酒店,regular
1485611152,tourism,hotel,regular
1491404030,power,tower,regular
1497214078,amenity,toilets,regular
1497364360,highway,traffic_signals,regular
1497364396,highway,traffic_signals,regular
1497364433,highway,traffic_signals,regular
1497364500,highway,traffic_signals,regular
1497364543,highway,traffic_signals,regular
1497364598,highway,traffic_signals,regular
1497364662,highway,traffic_signals,regular
1497364694,highway,traffic_signals,regular
1498066907,name,中关村东,regular
1498066907,highway,bus_stop,regular
1498066907,public_transport,stop_position,regular
1498072294,name,保福寺桥西,regular
1498072294,highway,bus_stop,regular
1498072294,public_transport,stop_position,regular
1498082439,name,成府路口南,regular
1498082439,highway,bus_stop,regular
1498082439,public_transport,stop_position,regular
1498572988,highway,crossing,regular
1498572988,crossing,traffic_signals,regular
1498573003,name,东升园,regular
1498573003,highway,bus_stop,regular
1498573003,public_transport,stop_position,regular
1499694441,name,蓟门桥北,regular
1499694441,highway,bus_stop,regular
1499694441,public_transport,stop_position,regular
1499760925,name,德胜门西,regular
1499760925,public_transport,stop_position,regular
1499760935,name,玉桃园,regular
1499760935,highway,bus_stop,regular
1499760935,public_transport,stop_position,regular
1499794237,name,德胜门西,regular
1499794237,public_transport,stop_position,regular
1501538337,name,首邮报刊,regular
1501538337,shop,kiosk,regular
1501633122,name,索家坟,regular
1501633122,highway,bus_stop,regular
1501633122,public_transport,stop_position,regular
1502634010,name,鼓楼桥西,regular
1502634010,highway,bus_stop,regular
1502634010,public_transport,stop_position,regular
1502668735,name,新街口豁口,regular
1502668735,highway,bus_stop,regular
1502668735,public_transport,stop_position,regular
1502682555,name,德胜门西,regular
1502682555,highway,bus_stop,regular
1502682555,public_transport,stop_position,regular
1502696763,access,private,regular
1502696763,barrier,gate,regular
1502696788,highway,crossing,regular
1502696788,crossing,uncontrolled,regular
1502696807,amenity,post_box,regular
1502696807,operator,中国邮政,regular
1502696843,highway,traffic_signals,regular
1502696900,name,厂桥路口南,regular
1502696900,highway,bus_stop,regular
1502696900,public_transport,stop_position,regular
1519696583,highway,traffic_signals,regular
1519696635,highway,traffic_signals,regular
1519738166,name,丰贤中路西站,regular
1519738166,highway,bus_stop,regular
1519738166,public_transport,stop_position,regular
1520706112,name,圆清路北口,regular
1520706112,highway,bus_stop,regular
1520706112,public_transport,stop_position,regular
1527882208,amenity,telephone,regular
1527882208,credit_cards,no,payment
1527882208,telephone_cards,yes,payment
1527882208,electronic_purses,yes,payment
1528171236,name,大浮坨,regular
1528171236,highway,bus_stop,regular
1528171236,public_transport,stop_position,regular
1529244949,highway,traffic_signals,regular
1529259358,name,西三旗桥南,regular
1529259358,highway,bus_stop,regular
1529259358,public_transport,stop_position,regular
1532531874,bench,no,regular
1532531874,highway,platform,regular
1532531874,shelter,no,regular
1532531874,public_transport,platform,regular
1532554059,highway,traffic_signals,regular
1532554090,name,北京市南苑中学,regular
1532554090,amenity,school,regular
1532855987,name,五道口,regular
1532855987,highway,bus_stop,regular
1532855987,public_transport,stop_position,regular
1549077228,highway,traffic_signals,regular
1549077284,highway,traffic_signals,regular
1549151153,highway,traffic_signals,regular
1554253386,highway,bus_stop,regular
1554253386,name,白石桥东,regular
1554253386,public_transport,stop_position,regular
1555209347,ref,101102304097,regular
1555209347,name,北罗鼓巷5号旁,regular
1555209347,amenity,toilets,regular
1555209347,operator,北京市东城区环境卫生服务中心六所,regular
1555209347,opening_hours,24/7,regular
1564843597,name,Beijing Traditional View Hotel,regular
1564843597,source,survey,regular
1564843597,tourism,hotel,regular
1571464712,highway,crossing,regular
1571464712,crossing,uncontrolled,regular
1571709083,name,北京西站,regular
1571709083,highway,bus_stop,regular
1571709083,public_transport,stop_position,regular
1571809756,name,中关园,regular
1571809756,highway,bus_stop,regular
1571809756,public_transport,stop_position,regular
1573051109,ref,H,regular
1573051109,source,gps,regular
1573051109,railway,subway_entrance,regular
1573884822,name,富丰桥南,regular
1573884822,highway,bus_stop,regular
1573884822,public_transport,stop_position,regular
1573977228,highway,traffic_signals,regular
1573977324,highway,traffic_signals,regular
1583217797,highway,traffic_signals,regular
1583217929,name,北京站东,regular
1583217929,highway,bus_stop,regular
1583217929,public_transport,stop_position,regular
1583578407,name,北京站东,regular
1583578407,highway,bus_stop,regular
1583578407,public_transport,stop_position,regular
1587119359,name,动物园,regular
1587119359,public_transport,stop_position,regular
1587187542,highway,traffic_signals,regular
1587187616,highway,crossing,regular
1587187616,crossing,traffic_signals,regular
1587187713,highway,traffic_signals,regular
1587217959,highway,traffic_signals,regular
1592224494,fee,no,regular
1592224494,amenity,toilets,regular
1597393135,name,北辰桥西,regular
1597393135,highway,bus_stop,regular
1597393135,public_transport,stop_position,regular
1597699520,power,tower,regular
1597699520,source,bing,regular
1597700284,power,tower,regular
1597700284,source,bing,regular
1597700457,power,tower,regular
1597700457,source,bing,regular
1598453910,highway,traffic_signals,regular
1598453930,highway,traffic_signals,regular
1598502673,highway,traffic_signals,regular
1598671787,bench,no,regular
1598671787,highway,platform,regular
1598671787,shelter,no,regular
1598671787,public_transport,platform,regular
1598814951,highway,traffic_signals,regular
1598814961,highway,traffic_signals,regular
1599493533,highway,bus_stop,regular
1599493533,name,广安门内,regular
1599493533,public_transport,stop_position,regular
1599968935,highway,traffic_signals,regular
1617960958,power,tower,regular
1617960971,power,tower,regular
1617960981,power,tower,regular
1617960991,power,tower,regular
1617961001,power,tower,regular
1617961012,power,tower,regular
1617969047,power,tower,regular
1617969091,power,tower,regular
1617969133,power,tower,regular
1617969181,power,tower,regular
1617969220,power,tower,regular
1617969263,power,tower,regular
1617969327,power,tower,regular
1617969327,source,bing,regular
1617969366,power,tower,regular
1617969392,power,tower,regular
1617969392,source,bing,regular
1634361609,highway,traffic_signals,regular
1634975423,highway,traffic_signals,regular
1634975459,highway,traffic_signals,regular
1635087218,name,朝阳公园桥西,regular
1635087218,highway,bus_stop,regular
1635087218,alt_name,朝阳公园,regular
1635087218,public_transport,stop_position,regular
1636776949,name,六里桥北里,regular
1636776949,highway,bus_stop,regular
1636776949,public_transport,stop_position,regular
1637887212,amenity,post_box,regular
1637887212,operator,中国邮政,regular
1643901112,ref,1519,regular
1643901112,name,顺义,regular
1643901112,subway,yes,regular
1643901112,en,SHUNYI,name
1643901112,zh,顺义,name
1643901112,railway,station,regular
1643901112,zh_pinyin,Shùnyì,name
1643901112,public_transport,stop_position,regular
1647417267,railway,buffer_stop,regular
1647417337,railway,buffer_stop,regular
1647417442,railway,buffer_stop,regular
1647417801,railway,buffer_stop,regular
1647627612,highway,traffic_signals,regular
1647684644,name,富丰桥南,regular
1647684644,highway,bus_stop,regular
1647684644,public_transport,stop_position,regular
1647788061,name,颐和园路东口,regular
1647788061,highway,bus_stop,regular
1647788061,public_transport,stop_position,regular
1648221441,railway,buffer_stop,regular
1648221508,railway,buffer_stop,regular
1652481724,highway,traffic_signals,regular
1652481786,highway,traffic_signals,regular
1652481823,bench,no,regular
1652481823,highway,platform,regular
1652481823,shelter,no,regular
1652481823,public_transport,platform,regular
1652482075,name,科荟路西口,regular
1652482075,highway,bus_stop,regular
1652482075,public_transport,stop_position,regular
1652540694,highway,traffic_signals,regular
1652540782,name,华汇商厦,regular
1652540782,highway,bus_stop,regular
1652540782,public_transport,stop_position,regular
1652550962,highway,traffic_signals,regular
1652550962,traffic_signals,signal,regular
1652645838,highway,traffic_signals,regular
1652646169,name,平西王府路口南,regular
1652646169,highway,bus_stop,regular
1652646169,public_transport,stop_position,regular
1652916524,highway,traffic_signals,regular
1652916524,traffic_signals,signal,regular
1652916584,highway,traffic_signals,regular
1652916599,name,王府温馨公寓,regular
1652916599,highway,bus_stop,regular
1652916599,public_transport,stop_position,regular
1653957202,natural,tree,regular
1654018663,barrier,gate,regular
1654051318,name,三元桥 Sanyuan Qiao Airport Express,regular
1654051318,en,Sanyuanqiao,name
1654051318,zh,三元桥,name
1654051318,public_transport,stop_position,regular
1654051318,railway,station,regular
1654142712,railway,buffer_stop,regular
1654156515,railway,level_crossing,regular
1654156584,barrier,entrance,regular
1654208438,highway,traffic_signals,regular
1654257552,railway,subway_entrance,regular
1660324216,name,新街口,regular
1660324216,subway,yes,regular
1660324216,en,Xinjiekou,name
1660324216,zh,新街口,name
1660324216,railway,station,regular
1660324216,public_transport,stop_position,regular
1661723993,barrier,gate,regular
1661724056,amenity,swimming_pool,regular
1667004546,highway,traffic_signals,regular
1667004641,highway,traffic_signals,regular
1667659113,name,万柳车辆段,regular
1667659113,building,yes,regular
1667679399,name,万泉新新家园(西门),regular
1667679399,building,yes,regular
1668830668,name,BMG Supermarket,regular
1668830668,amenity,marketplace,regular
1668830668,designation,BMG Market Place,regular
1669647776,name,花园招待所,regular
1669647776,tourism,hotel,regular
1669837280,power,tower,regular
1669837301,power,tower,regular
1670551368,highway,traffic_signals,regular
1670551592,highway,traffic_signals,regular
1671643343,bench,no,regular
1671643343,highway,platform,regular
1671643343,shelter,no,regular
1671643343,public_transport,platform,regular
1671643399,name,苹果园南,regular
1671643399,highway,bus_stop,regular
1671643399,public_transport,stop_area,regular
1671690979,highway,traffic_signals,regular
1673211025,highway,traffic_signals,regular
1673265530,highway,traffic_signals,regular
1673265574,ref,1021020671017,regular
1673265574,name,佟麟阁路南口,regular
1673265574,amenity,toilets,regular
1673265574,operator,北京市西城区环境卫生服务中心,regular
1673265574,opening_hours,Mo-Su 05:00-23:00,regular
1674674668,name,公益西桥,regular
1674674668,subway,yes,regular
1674674668,en,Gongyixiqiao,name
1674674668,zh,公益西桥,name
1674674668,railway,station,regular
1674674668,public_transport,stop_position,regular
1675420756,name,新宫,regular
1675420756,subway,yes,regular
1675420756,en,XIN'GONG,name
1675420756,zh,新宫,name
1675420756,railway,station,regular
1675420756,zh_pinyin,Xīngōng,name
1675420756,public_transport,stop_position,regular
1675441063,highway,traffic_signals,regular
1675452639,railway,buffer_stop,regular
1675468541,railway,level_crossing,regular
1675468641,railway,level_crossing,regular
1675468687,railway,level_crossing,regular
1678222849,amenity,toilets,regular
1678222849,operator,厕所,regular
1678269048,name,一教,regular
1678269048,building,office,regular
1678269062,name,科学会堂,regular
1678269062,fixme,add physical feature,regular
1678269075,name,芳华园,regular
1678269075,tourism,theme_park,regular
1678269094,name,校园创意礼品店,regular
1678269094,shop,gift,regular
1678269104,name,19号学生公寓,regular
1678269104,building,apartments,regular
1678269123,name,8号公寓,regular
1678269123,building,apartments,regular
1679752280,name,北京西站,regular
1679752280,public_transport,stop_position,regular
1679867152,highway,crossing,regular
1679867152,crossing,uncontrolled,regular
1679867336,name,阜成门北,regular
1679867336,highway,bus_stop,regular
1679867336,public_transport,stop_position,regular
1680025735,name,北京南站南广场,regular
1680025735,highway,bus_stop,regular
1680025735,public_transport,stop_position,regular
1680084091,name,北京南站,regular
1680084091,public_transport,stop_position,regular
1684131859,name,7天快捷,regular
1684131859,tourism,hotel,regular
1685831731,name,中关园,regular
1685831731,highway,bus_stop,regular
1685831731,public_transport,stop_position,regular
1685849801,amenity,toilets,regular
1685948397,highway,traffic_signals,regular
1685963222,highway,traffic_signals,regular
1685963232,highway,traffic_signals,regular
1686969187,highway,crossing,regular
1687193409,highway,traffic_signals,regular
1687193441,highway,traffic_signals,regular
1687193586,highway,traffic_signals,regular
1687193620,highway,traffic_signals,regular
1687193650,highway,traffic_signals,regular
1688751291,name,全聚德,regular
1688751291,amenity,restaurant,regular
1688751291,cuisine,chinese,regular
1688751291,en,rest. quanjude,name
1694461512,power,tower,regular
1694461523,power,tower,regular
1700841400,highway,crossing,regular
1700841400,crossing,traffic_signals,regular
1700841969,name,永安路南口,regular
1700841969,highway,traffic_signals,regular
1700841969,traffic_signals,signal,regular
1700842227,ref,10,regular
1700842227,amenity,toilets,regular
1700842227,operator,昌平区环境卫生管理处,regular
1700842227,opening_hours,Mo-Su 06:00-22:30,regular
1700842332,name,碧水庄园,regular
1700842332,highway,bus_stop,regular
1700842332,public_transport,stop_position,regular
1701051416,highway,traffic_signals,regular
1701051751,ref,043,regular
1701051751,amenity,toilets,regular
1701051751,operator,昌平区环境卫生管理处,regular
1701051751,opening_hours,Mo-Su 09:00-16:00,regular
1701051983,name,十三陵水库,regular
1701051983,highway,bus_stop,regular
1701051983,public_transport,stop_position,regular
1701052058,name,昌平区前锋学校,regular
1701052058,amenity,school,regular
1701123847,railway,level_crossing,regular
1701123972,railway,level_crossing,regular
1701124041,railway,buffer_stop,regular
1701177099,name,沙河高教园,regular
1701177099,subway,yes,regular
1701177099,en,Shahe University Park,name
1701177099,zh,沙河高教园,name
1701177099,railway,station,regular
1701177099,public_transport,stop_position,regular
1702753578,fee,no,regular
1702753578,ref,1051020000437,regular
1702753578,name,太阳宫路口,regular
1702753578,amenity,toilets,regular
1702753578,operator,朝阳区环境卫生服务中心三队,regular
1702753578,wheelchair,yes,regular
1702753578,opening_hours,Mo-Su 05:00-00:00,regular
1703021231,barrier,gate,regular
1703021623,highway,traffic_signals,regular
1703021915,ref,11,regular
1703021915,exit_to,昌金路,regular
1703021915,highway,motorway_junction,regular
1703022124,name,赵全营站,regular
1703022124,barrier,toll_booth,regular
1704256286,name,庙城桥,regular
1704256286,highway,motorway_junction,regular
1709521421,atm,yes,regular
1709521421,name,招商银行,regular
1709521421,amenity,bank,regular
1709525132,name,百盛购物中心,regular
1709525132,shop,mall,regular
1714104653,foot,yes,regular
1714104653,barrier,cycle_barrier,regular
1715756863,barrier,gate,regular
1716349022,barrier,block,regular
1716367565,highway,traffic_signals,regular
1716385625,highway,traffic_signals,regular
1716400263,highway,traffic_signals,regular
1716400277,name,白家疃西口,regular
1716400277,highway,bus_stop,regular
1716400277,public_transport,stop_position,regular
1716400304,highway,traffic_signals,regular
1716400345,name,温泉,regular
1716400345,highway,bus_stop,regular
1716400345,public_transport,stop_position,regular
1716441178,name,周家巷,regular
1716441178,highway,bus_stop,regular
1716441178,public_transport,stop_position,regular
1716483576,bench,no,regular
1716483576,highway,platform,regular
1716483576,shelter,no,regular
1716483576,public_transport,platform,regular
1716483621,name,红星小学,regular
1716483621,amenity,school,regular
1716491331,bench,no,regular
1716491331,highway,platform,regular
1716491331,shelter,no,regular
1716491331,public_transport,platform,regular
1716499913,name,凤凰岭,regular
1716499913,highway,bus_stop,regular
1716499913,public_transport,stop_position,regular
1716567109,railway,crossing,regular
1716567324,railway,buffer_stop,regular
1716567405,traffic_calming,bump,regular
1716567913,name,凤凰岭,regular
1716567913,railway,halt,regular
1716567913,public_transport,stop_position,regular
1718023508,bench,no,regular
1718023508,highway,platform,regular
1718023508,shelter,no,regular
1718023508,public_transport,platform,regular
1718852190,highway,traffic_signals,regular
1718852270,highway,traffic_signals,regular
1718852300,highway,traffic_signals,regular
1718863726,highway,traffic_signals,regular
1718863760,highway,traffic_signals,regular
1718994395,highway,traffic_signals,regular
1718994426,highway,crossing,regular
1718994426,crossing,traffic_signals,regular
1718994439,highway,crossing,regular
1718994439,crossing,traffic_signals,regular
1718994449,highway,crossing,regular
1718994449,crossing,traffic_signals,regular
1718994460,highway,traffic_signals,regular
1718994470,highway,crossing,regular
1718994470,crossing,traffic_signals,regular
1718994480,highway,crossing,regular
1718994480,crossing,traffic_signals,regular
1718994490,highway,crossing,regular
1718994490,crossing,traffic_signals,regular
1719003205,highway,traffic_signals,regular
1719003226,highway,traffic_signals,regular
1719007188,name,六里桥南,regular
1719007188,highway,bus_stop,regular
1719007188,public_transport,stop_position,regular
1719068736,barrier,bollard,regular
1719068870,name,程庄路口东,regular
1719068870,highway,bus_stop,regular
1719068870,public_transport,stop_position,regular
1719075348,name,正阳桥北,regular
1719075348,highway,bus_stop,regular
1719075348,public_transport,stop_position,regular
1719104478,highway,traffic_signals,regular
1721478326,highway,traffic_signals,regular
1721502326,highway,traffic_signals,regular
1721502370,name,西便门,regular
1721502370,highway,bus_stop,regular
1721502370,public_transport,stop_position,regular
1721572547,name,白云观,regular
1721572547,highway,bus_stop,regular
1721572547,public_transport,stop_position,regular
1721642053,highway,traffic_signals,regular
1721642090,highway,traffic_signals,regular
1726180624,cmt,公交车站,regular
1726180624,ele,30,regular
1726180624,name,紫竹桥南,regular
1726180624,time,2012-04-22T03:58:15Z,regular
1726180624,source,GPS,regular
1726180624,highway,bus_stop,regular
1726180624,description,公交车站,regular
1728015887,name,二毛毛线,regular
1728015887,shop,fabric,regular
1728015974,name,永定路南口,regular
1728015974,note,公交车站,regular
1728015974,bench,no,regular
1728015974,highway,bus_stop,regular
1728015974,shelter,no,regular
1728016051,name,采石路口,regular
1728016051,highway,bus_stop,regular
1728016051,hdop,7.000000,gps
1728016051,vdop,4.000000,gps
1730610800,name,正泰电器,regular
1730610800,shop,electronics,regular
1732871805,highway,traffic_signals,regular
1732871821,highway,traffic_signals,regular
1732871833,highway,traffic_signals,regular
1732871846,highway,traffic_signals,regular
1732871860,highway,traffic_signals,regular
1732871871,highway,traffic_signals,regular
1732894920,highway,traffic_signals,regular
1732894930,highway,crossing,regular
1732894930,crossing,traffic_signals,regular
1732894940,highway,crossing,regular
1732894940,crossing,traffic_signals,regular
1732894965,barrier,gate,regular
1732894985,name,洼里南口,regular
1732894985,highway,bus_stop,regular
1732894985,public_transport,stop_position,regular
1732943242,foot,yes,regular
1732943242,barrier,gate,regular
1732943242,bicycle,yes,regular
1732943242,motorcar,yes,regular
1732943242,motorcycle,yes,regular
1733378119,highway,traffic_signals,regular
1734208304,name,清河小营桥西,regular
1734208304,highway,bus_stop,regular
1734208304,en,Qing He Xiao Ying Bridge West,name
1734208304,public_transport,stop_position,regular
1734208618,highway,traffic_signals,regular
1734229930,highway,traffic_signals,regular
1734253320,highway,crossing,regular
1734253320,crossing,uncontrolled,regular
1734286945,highway,traffic_signals,regular
1734287000,highway,traffic_signals,regular
1734287012,highway,traffic_signals,regular
1734287058,highway,traffic_signals,regular
1734287086,highway,traffic_signals,regular
1734287112,highway,crossing,regular
1734287112,crossing,traffic_signals,regular
1734287137,highway,traffic_signals,regular
1734287175,highway,traffic_signals,regular
1734326715,bench,yes,regular
1734326715,highway,platform,regular
1734326715,shelter,no,regular
1734326715,public_transport,platform,regular
1734326783,highway,traffic_signals,regular
1734326831,name,永泰小区,regular
1734326831,highway,bus_stop,regular
1734326831,public_transport,stop_position,regular
1734338456,shop,kiosk,regular
1734338456,disused,yes,regular
1734338542,name,清河小营东路,regular
1734338542,highway,bus_stop,regular
1734338542,public_transport,stop_position,regular
1735331376,name,中关村北,regular
1735331376,highway,bus_stop,regular
1735331376,public_transport,stop_position,regular
1736267427,note,TBM departure/arrival position,regular
1736313295,name,党校,regular
1736313295,highway,bus_stop,regular
1736313295,public_transport,stop_position,regular
1736405797,highway,traffic_signals,regular
1736405837,highway,traffic_signals,regular
1736405864,brand,中国石化,regular
1736405864,amenity,fuel,regular
1736406144,name,枯柳树,regular
1736406144,highway,bus_stop,regular
1736406144,public_transport,stop_position,regular
1736413255,name,枯柳树环岛,regular
1736413255,highway,bus_stop,regular
1736413255,public_transport,stop_position,regular
1736446844,highway,crossing,regular
1736446844,crossing,traffic_signals,regular
1736446987,highway,crossing,regular
1736446987,crossing,traffic_signals,regular
1736461122,highway,crossing,regular
1736461122,crossing,traffic_signals,regular
1736475362,highway,traffic_signals,regular
1736475390,name,北皋,regular
1736475390,highway,bus_stop,regular
1736475390,public_transport,stop_position,regular
1736505495,highway,traffic_signals,regular
1736543270,name,东直门枢纽站,regular
1736543270,public_transport,stop_position,regular
1736610802,name,春秀路,regular
1736610802,highway,bus_stop,regular
1736610802,public_transport,stop_position,regular
1736621318,name,静安庄,regular
1736621318,highway,bus_stop,regular
1736621318,public_transport,stop_position,regular
1737609907,highway,traffic_signals,regular
1737610054,name,二里沟西口,regular
1737610054,highway,bus_stop,regular
1737610054,public_transport,stop_position,regular
1737610089,name,牛街南口,regular
1737610089,highway,bus_stop,regular
1737610089,public_transport,stop_position,regular
1737630863,name,新文化街西口,regular
1737630863,highway,bus_stop,regular
1737630863,public_transport,stop_position,regular
1737653011,bench,no,regular
1737653011,highway,platform,regular
1737653011,shelter,no,regular
1737653011,public_transport,platform,regular
1737672005,highway,crossing,regular
1737672005,crossing,traffic_signals,regular
1737702586,highway,crossing,regular
1737702586,crossing,traffic_signals,regular
1739030684,name,温莎双语幼儿园,regular
1739030684,amenity,kindergarten,regular
1739903554,name,鹫峰山庄,regular
1739903554,tourism,attraction,regular
1741005059,name,回心石,regular
1741005059,tourism,attraction,regular
1742835309,natural,tree,regular
1742835334,ref,11010200526,regular
1742835334,name,古树（二级）,regular
1742835334,type,国槐,regular
1742835334,natural,tree,regular
1742929930,highway,traffic_signals,regular
1742929977,ref,101102101096,regular
1742929977,name,煤渣胡同42号（西口）,regular
1742929977,amenity,toilets,regular
1742929977,operator,北京市东城区环境卫生服务中心三所,regular
1742929977,opening_hours,24/7,regular
1743058160,highway,traffic_signals,regular
1743058251,highway,traffic_signals,regular
1743058283,name,灯市西口,regular
1743058283,highway,bus_stop,regular
1743058283,public_transport,stop_position,regular
1747322835,amenity,toilets,regular
1747322910,name,东直门枢纽站,regular
1747322910,public_transport,stop_position,regular
1747322939,name,东直门枢纽站,regular
1747322939,zh,东直门枢纽站(918),name
1747322939,public_transport,stop_position,regular
1747551886,leisure,fitness_centre,regular
1747551886,street,成府路,addr
1747551886,housenumber,55,addr
1747551896,amenity,atm,regular
1747551896,operator,浦发银行,regular
1747551907,name,桔色成人,regular
1747551907,shop,adult,regular
1747551907,website,http://www.X.com.cn,regular
1747551907,street,成府路,addr
1747551907,housenumber,89,addr
1747614176,highway,bus_stop,regular
1747614176,public_transport,stop_position,regular
1747691495,street,新街口北大街,addr
1747691495,organisation,中央新影集团,regular
1747691495,housenumber,74,addr
1747691693,name,积水潭桥南,regular
1747691693,highway,bus_stop,regular
1747691693,public_transport,stop_position,regular
1748283935,railway,buffer_stop,regular
1748306000,highway,traffic_signals,regular
1748322247,highway,traffic_signals,regular
1748322259,highway,traffic_signals,regular
1748322309,highway,traffic_signals,regular
1748322322,name,花园路,regular
1748322322,highway,bus_stop,regular
1748322322,public_transport,stop_position,regular
1752074385,name,宝盛里,regular
1752074385,amenity,bus_station,regular
1755858468,highway,crossing,regular
1755858468,crossing,traffic_signals,regular
1755858491,amenity,taxi,regular
1755873500,name,中关园北站,regular
1755873500,highway,bus_stop,regular
1755873500,public_transport,stop_position,regular
1761980751,highway,traffic_signals,regular
1761980761,highway,traffic_signals,regular
1761980792,name,亮马桥,regular
1761980792,highway,bus_stop,regular
1761980792,public_transport,stop_position,regular
1762059681,ref,A,regular
1762059681,name,A 出口,regular
1762059681,en,Exit A,name
1762059681,zh,A 出口,name
1762059681,railway,subway_entrance,regular
1762096743,bench,no,regular
1762096743,highway,platform,regular
1762096743,shelter,no,regular
1762096743,public_transport,platform,regular
1762096753,name,首钢厂东门,regular
1762096753,highway,bus_stop,regular
1762096753,public_transport,stop_position,regular
1762112318,name,石景山古城,regular
1762112318,highway,bus_stop,regular
1762112318,public_transport,stop_position,regular
1762143697,highway,traffic_signals,regular
1762167113,highway,traffic_signals,regular
1765070612,name,海淀路西口,regular
1765070612,highway,bus_stop,regular
1765070612,public_transport,stop_position,regular
1765106524,highway,traffic_signals,regular
1765118849,highway,traffic_signals,regular
1765216446,highway,traffic_signals,regular
1765233098,bench,no,regular
1765233098,highway,platform,regular
1765233098,shelter,no,regular
1765233098,public_transport,platform,regular
1765313258,name,小红门牌坊,regular
1765313258,highway,bus_stop,regular
1765313258,public_transport,stop_position,regular
1765370182,highway,traffic_signals,regular
1765370301,highway,traffic_signals,regular
1765370462,name,宋家庄,regular
1765370462,subway,yes,regular
1765370462,en,Songjiazhuang,name
1765370462,zh,宋家庄,name
1765370462,railway,station,regular
1765370462,zh_pinyin,Sòngjiāzhuāng,name
1765370462,public_transport,stop_position,regular
1765375300,name,城外诚,regular
1765375300,highway,bus_stop,regular
1765375300,public_transport,stop_position,regular
1765391188,highway,traffic_signals,regular
1765412967,highway,traffic_signals,regular
1765483769,note,iirc it's uncontrolled...,regular
1765483769,highway,crossing,regular
1765483769,crossing,uncontrolled,regular
1767323017,shop,ticket,regular
